Rep	Analysis	N_train	N_test	Type	Target	Model_Formula	Random_Effects_Formula	RMSE_train_orig	MAE_train_orig	RMSE_test_orig	MAE_test_orig	R2_train_orig	R2_adj_train_orig	R2_test_orig	R2_adj_test_orig	RMSE_train_orig_from_log	MAE_train_orig_from_log	RMSE_test_orig_from_log	MAE_test_orig_from_log	R2_train_orig_from_log	R2_adj_train_orig_from_log	R2_test_orig_from_log	R2_adj_test_orig_from_log	RMSE_train_Model_Scale	MAE_train_Model_Scale	RMSE_test_Model_Scale	MAE_test_Model_Scale	R2_train_Model_Scale	R2_adj_train_Model_Scale	R2_test_Model_Scale	R2_adj_test_Model_Scale	R2_train_conditional_Model_Scale	R2_train_marginal_Model_Scale	R2_test_conditional_Model_Scale	AIC_train_Model_Scale	BIC_train_Model_Scale	AIC_test_Model_Scale	BIC_test_Model_Scale	Homoscedasticity_BP_p_value_train	Homoscedasticity_BP_p_value_test	RE_Var	RE_Cov	RE_Variances	Fixed_Effects_Coefficients
1	Variable Train (by Vehicle), Variable Test	4	14	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 | Vehicle)	0.747688039	0.512693437			0.743841113	0.74366306											0.747688039	0.512693437			0.743841113	0.74366306			0.762996014	0.743841113		9779.259701	9811.114754					0.045223366	NA	0.045223365574496	(Intercept):0.4549:NA | RMSAS_div_V:221.0931:NA | Vehicle_CategoryVan_MPV_SUV:0.1374:NA
1	Variable Train (by Vehicle), Variable Test	4	14	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.616420372	0.39292034			0.283420519	0.282922433											0.616420372	0.39292034			0.283420519	0.282922433			0.860622485	0.283420519		8136.551185	8181.14826					0.027574478	0.234052429757009	0.0275744778619311	(Intercept):0.0376:NA | RMSAS_div_V:144.544:NA | Vehicle_CategoryVan_MPV_SUV:0.4414:NA
1	Variable Train (by Vehicle), Variable Test	4	14	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.616420372	0.39292034			0.283420519	0.282922433											0.616420372	0.39292034			0.283420519	0.282922433			0.860622485	0.283420519		8136.551185	8181.14826					0.027574478	0.234052429757009	2.11842146229108	(Intercept):0.0376:NA | RMSAS_div_V:144.544:NA | Vehicle_CategoryVan_MPV_SUV:0.4414:NA
1	Variable Train (by Vehicle), Variable Test	4	14	Mixed	IRI	IRI ~ RMSAS + V	(1 | Vehicle)	0.725192803	0.492527926	1.38204716	0.868128621	0.757074536	0.756905682	0.158594749	0.158427759									0.725192803	0.492527926	1.38204716	0.868128621	0.757074536	0.756905682	0.158594749	0.158427759	0.777746856	0.757074536		9515.884586	9547.739639					0.048960586	NA	0.0489605860356171	(Intercept):1.6927:NA | RMSAS:3.1228:NA | V:-0.016:NA
1	Variable Train (by Vehicle), Variable Test	4	14	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.707951929	0.478408818	1.415522506	0.881415051	0.760102736	0.759935986	0.117340805	0.117165628									0.707951929	0.478408818	1.415522506	0.881415051	0.760102736	0.759935986	0.117340805	0.117165628	0.796954443	0.760102736		9329.974122	9374.571197					0.02631179	-0.0238700102923658	0.0263117899567143	(Intercept):1.685:NA | RMSAS:3.1971:NA | V:-0.0163:NA
1	Variable Train (by Vehicle), Variable Test	4	14	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.707951929	0.478408818	1.415522506	0.881415051	0.760102736	0.759935986	0.117340805	0.117165628									0.707951929	0.478408818	1.415522506	0.881415051	0.760102736	0.759935986	0.117340805	0.117165628	0.796954443	0.760102736		9329.974122	9374.571197					0.02631179	-0.0238700102923658	0.159251056252257	(Intercept):1.685:NA | RMSAS:3.1971:NA | V:-0.0163:NA
1	Variable Train (by Vehicle), Variable Test	4	14	Mixed	IRI	IRI ~ RMSAS + V + Vehicle_Category	(1 | Vehicle)	0.725193168	0.492508962			0.758142525	0.757918323											0.725193168	0.492508962			0.758142525	0.757918323			0.776823311	0.758142525		9517.467179	9555.693243					0.044060726	NA	0.0440607260298826	(Intercept):1.6522:NA | RMSAS:3.1228:NA | V:-0.016:NA | Vehicle_CategoryVan_MPV_SUV:0.1617:NA
1	Variable Train (by Vehicle), Variable Test	4	14	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.601069831	0.380136453			0.840849007	0.840701474			0.601069831	0.380136453			0.840849007	0.840701474			0.208156168	0.154168918			0.851166995	0.851029027			0.888111835	0.851166995		-1239.082219	-1188.114134					0.010808511	0.000155500829956504	0.0108085109439155	(Intercept):3.6132:NA | log_RMSAS:0.9045:NA | log_V:-0.5356:NA | Vehicle_CategoryVan_MPV_SUV:0.0044:NA
1	Variable Train (by Vehicle), Variable Test	4	14	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.601069831	0.380136453			0.840849007	0.840701474			0.601069831	0.380136453			0.840849007	0.840701474			0.208156168	0.154168918			0.851166995	0.851029027			0.888111835	0.851166995		-1239.082219	-1188.114134					0.010808511	0.000155500829956504	0.00385850168152613	(Intercept):3.6132:NA | log_RMSAS:0.9045:NA | log_V:-0.5356:NA | Vehicle_CategoryVan_MPV_SUV:0.0044:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Aggregated	IRI	IRI		0.856501265	0.613617037	1.376452626	0.892334072	0.676841555	0.676781689	0.165392987	0.165274072									0.856501265	0.613617037	1.376452626	0.892334072	0.676841555	0.676781689	0.165392987	0.165274072				13657.62172	13677.40419			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Aggregated	IRI	IRI		0.753338554	0.515286775	1.320278423	0.855916875	0.750000074	0.749953761	0.232124973	0.232015566									0.753338554	0.515286775	1.320278423	0.855916875	0.750000074	0.749953761	0.232124973	0.232015566				12271.53826	12291.32072			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Aggregated	log_IRI	log_IRI		0.833508668	0.597259498	1.274703952	0.863826997	0.693958915	0.693845503	0.284222312	0.284120328	0.833508668	0.597259498	1.274703952	0.863826997	0.693958915	0.693845503	0.284222312	0.284120328	0.311900881	0.250017089	0.417666866	0.330583667	0.729554955	0.729504854	0.515040052	0.514970955				2747.781997	2767.56446			0.50932895			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Aggregated	log_IRI	log_IRI		0.73354396	0.504236368	1.237759713	0.835106631	0.762965379	0.76287754	0.325111267	0.325015108	0.73354396	0.504236368	1.237759713	0.835106631	0.762965379	0.76287754	0.325111267	0.325015108	0.271714303	0.211765071	0.396127467	0.316767355	0.794755832	0.79471781	0.563769789	0.563707635				1258.091642	1277.874105			0.009624278			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS	(1 | Vehicle)	0.832450704	0.586261704	1.402974275	0.900087872	0.687712677	0.68759695	0.132920521	0.132796979									0.832450704	0.586261704	1.402974275	0.900087872	0.687712677	0.68759695	0.132920521	0.132796979	0.70515361	0.687712677		13377.80666	13404.18327					0.041028634	NA	0.0410286344037509	(Intercept):0.6627:NA | RMSAS:2.7475:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS	(1 + RMSAS | Vehicle)	0.822771388	0.576874154	1.425577964	0.90909919	0.691348522	0.691234143	0.104755957	0.104628402									0.822771388	0.576874154	1.425577964	0.90909919	0.691348522	0.691234143	0.104755957	0.104628402	0.720694251	0.691348522		13274.91137	13314.4763					0.022856747	-0.012053772788652	0.022856747240686	(Intercept):0.646:NA | RMSAS:2.7986:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS	(1 + RMSAS | Vehicle)	0.822771388	0.576874154	1.425577964	0.90909919	0.691348522	0.691234143	0.104755957	0.104628402									0.822771388	0.576874154	1.425577964	0.90909919	0.691348522	0.691234143	0.104755957	0.104628402	0.720694251	0.691348522		13274.91137	13314.4763					0.022856747	-0.012053772788652	0.102206233329194	(Intercept):0.646:NA | RMSAS:2.7986:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 | Vehicle)	0.832452137	0.58621732			0.689013476	0.688840577											0.832452137	0.58621732			0.689013476	0.688840577			0.703109873	0.689013476		13378.72651	13411.69728					0.032932563	NA	0.0329325626641708	(Intercept):0.6177:NA | RMSAS:2.7475:NA | Vehicle_CategoryVan_MPV_SUV:0.2249:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 + RMSAS | Vehicle)	0.8230088	0.577421168			0.690723121	0.690551173											0.8230088	0.577421168			0.690723121	0.690551173			0.720385769	0.690723121		13263.42148	13309.58056					0.000293286	0.00550652736554967	0.000293285739796107	(Intercept):0.5684:NA | RMSAS:2.7991:NA | Vehicle_CategoryVan_MPV_SUV:0.3874:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 + RMSAS | Vehicle)	0.8230088	0.577421168			0.690723121	0.690551173											0.8230088	0.577421168			0.690723121	0.690551173			0.720385769	0.690723121		13263.42148	13309.58056					0.000293286	0.00550652736554967	0.103386722307513	(Intercept):0.5684:NA | RMSAS:2.7991:NA | Vehicle_CategoryVan_MPV_SUV:0.3874:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS_div_V	(1 | Vehicle)	0.716171019	0.486843971	1.35475413	0.866948175	0.76103895	0.760950396	0.191499189	0.191383994									0.716171019	0.486843971	1.35475413	0.866948175	0.76103895	0.760950396	0.191499189	0.191383994	0.784492033	0.76103895		11755.94032	11782.31694					0.055868757	NA	0.0558687569294164	(Intercept):0.4546:NA | RMSAS_div_V:217.3342:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS_div_V	(1 + RMSAS | Vehicle)	0.578671379	0.364033221	1.246661111	0.882958791	0.353522163	0.353282594	0.315369384	0.315271837									0.578671379	0.364033221	1.246661111	0.882958791	0.353522163	0.353282594	0.315369384	0.315271837	0.851952456	0.353522163		9498.029615	9537.59454					0.04046231	-0.115466615730896	0.0404623103725388	(Intercept):0.3384:NA | RMSAS_div_V:144.4699:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS_div_V	(1 + RMSAS | Vehicle)	0.578671379	0.364033221	1.246661111	0.882958791	0.353522163	0.353282594	0.315369384	0.315271837									0.578671379	0.364033221	1.246661111	0.882958791	0.353522163	0.353282594	0.315369384	0.315271837	0.851952456	0.353522163		9498.029615	9537.59454					0.04046231	-0.115466615730896	1.98035621118885	(Intercept):0.3384:NA | RMSAS_div_V:144.4699:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 | Vehicle)	0.716171425	0.486850461			0.762610365	0.762478384											0.716171425	0.486850461			0.762610365	0.762478384			0.783194476	0.762610365		11757.26406	11790.23483					0.04874097	NA	0.0487409697534317	(Intercept):0.4124:NA | RMSAS_div_V:217.3342:NA | Vehicle_CategoryVan_MPV_SUV:0.2111:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.578762467	0.364332689			0.289833602	0.289438772											0.578762467	0.364332689			0.289833602	0.289438772			0.88080669	0.289833602		9488.477486	9534.636566					0.046442435	0.296140008188362	0.0464424349385134	(Intercept):-0.0398:NA | RMSAS_div_V:144.4455:NA | Vehicle_CategoryVan_MPV_SUV:0.4765:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.578762467	0.364332689			0.289833602	0.289438772											0.578762467	0.364332689			0.289833602	0.289438772			0.88080669	0.289833602		9488.477486	9534.636566					0.046442435	0.296140008188362	1.98129850445705	(Intercept):-0.0398:NA | RMSAS_div_V:144.4455:NA | Vehicle_CategoryVan_MPV_SUV:0.4765:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS + V	(1 | Vehicle)	0.695693709	0.471184198	1.442496706	0.901893965	0.773818887	0.773693138	0.083380373	0.083184458									0.695693709	0.471184198	1.442496706	0.901893965	0.773818887	0.773693138	0.083380373	0.083184458	0.796169911	0.773818887		11444.67559	11477.64636					0.053120752	NA	0.0531207516943335	(Intercept):1.7148:NA | RMSAS:3.106:NA | V:-0.017:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.680422505	0.459435348	1.472870873	0.91344859	0.774374165	0.774248724	0.044372058	0.044167806									0.680422505	0.459435348	1.472870873	0.91344859	0.774374165	0.774248724	0.044372058	0.044167806	0.812558857	0.774374165		11231.13337	11277.29245					0.025257207	-0.0128852619206202	0.025257206893891	(Intercept):1.7085:NA | RMSAS:3.1704:NA | V:-0.0172:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.680422505	0.459435348	1.472870873	0.91344859	0.774374165	0.774248724	0.044372058	0.044167806									0.680422505	0.459435348	1.472870873	0.91344859	0.774374165	0.774248724	0.044372058	0.044167806	0.812558857	0.774374165		11231.13337	11277.29245					0.025257207	-0.0128852619206202	0.137267774402592	(Intercept):1.7085:NA | RMSAS:3.1704:NA | V:-0.0172:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	IRI	IRI ~ RMSAS + V + Vehicle_Category	(1 | Vehicle)	0.695694185	0.471164952			0.775679318	0.775513											0.695694185	0.471164952			0.775679318	0.775513			0.794784778	0.775679318		11445.86469	11485.42961					0.045100673	NA	0.0451006731120307	(Intercept):1.67:NA | RMSAS:3.106:NA | V:-0.017:NA | Vehicle_CategoryVan_MPV_SUV:0.2239:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.565626938	0.353863403			0.85906474	0.858960246			0.565626938	0.353863403			0.85906474	0.858960246			0.195901827	0.143425908			0.860701194	0.860597914			0.901985701	0.860701194		-2207.468874	-2154.71564					0.011467362	-0.00116548969351622	0.0114673617122191	(Intercept):3.6638:NA | log_RMSAS:0.9175:NA | log_V:-0.552:NA | Vehicle_CategoryVan_MPV_SUV:-0.0135:NA
1	Variable Train (by Vehicle), Variable Test	5	13	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.565626938	0.353863403			0.85906474	0.858960246			0.565626938	0.353863403			0.85906474	0.858960246			0.195901827	0.143425908			0.860701194	0.860597914			0.901985701	0.860701194		-2207.468874	-2154.71564					0.011467362	-0.00116548969351622	0.00343056452412933	(Intercept):3.6638:NA | log_RMSAS:0.9175:NA | log_V:-0.552:NA | Vehicle_CategoryVan_MPV_SUV:-0.0135:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Aggregated	IRI	IRI		0.87274851	0.629079296	1.441366062	0.931853236	0.664465081	0.664413285	0.084816722	0.084675457									0.87274851	0.629079296	1.441366062	0.931853236	0.664465081	0.664413285	0.084816722	0.084675457				16631.48577	16651.8152			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Aggregated	IRI	IRI		0.773036125	0.531544452	1.3976822	0.907046018	0.736755642	0.736715005	0.139449501	0.13931667									0.773036125	0.531544452	1.3976822	0.907046018	0.736755642	0.736715005	0.139449501	0.13931667				15059.1571	15079.48653			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Aggregated	log_IRI	log_IRI		0.848039902	0.609220219	1.329740925	0.901218107	0.683194971	0.683097146	0.221078731	0.2209585	0.848039902	0.609220219	1.329740925	0.901218107	0.683194971	0.683097146	0.221078731	0.2209585	0.316945133	0.254193232	0.424479188	0.335574452	0.720736614	0.720693504	0.499091238	0.499013919				3504.058632	3524.38806			0.871360973			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Aggregated	log_IRI	log_IRI		0.752407376	0.519525581	1.308408676	0.884119001	0.750617726	0.75054072	0.245869818	0.245753413	0.752407376	0.519525581	1.308408676	0.884119001	0.750617726	0.75054072	0.245869818	0.245753413	0.276989225	0.217735274	0.408115192	0.326017532	0.786709468	0.786676543	0.536967636	0.536896164				1757.697732	1778.02716			0.202473628			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS	(1 | Vehicle)	0.841510738	0.594983222	1.48136578	0.943504816	0.679160932	0.679061862	0.033316939	0.033167725									0.841510738	0.594983222	1.48136578	0.943504816	0.679160932	0.679061862	0.033316939	0.033167725	0.702169406	0.679160932		16193.65854	16220.76444					0.054756463	NA	0.0547564627899642	(Intercept):0.6827:NA | RMSAS:2.8126:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS	(1 + RMSAS | Vehicle)	0.829785889	0.582929034	1.516704476	0.958589041	0.686125258	0.686028339	-0.013354566	-0.013510984									0.829785889	0.582929034	1.516704476	0.958589041	0.686125258	0.686028339	-0.013354566	-0.013510984	0.721091153	0.686125258		16037.46333	16078.12218					0.020072681	-0.00303961975586337	0.0200726808583787	(Intercept):0.6623:NA | RMSAS:2.8818:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS	(1 + RMSAS | Vehicle)	0.829785889	0.582929034	1.516704476	0.958589041	0.686125258	0.686028339	-0.013354566	-0.013510984									0.829785889	0.582929034	1.516704476	0.958589041	0.686125258	0.686028339	-0.013354566	-0.013510984	0.721091153	0.686125258		16037.46333	16078.12218					0.020072681	-0.00303961975586337	0.119528527298207	(Intercept):0.6623:NA | RMSAS:2.8818:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 | Vehicle)	0.841514847	0.59496506			0.683176811	0.68298109											0.841514847	0.59496506			0.683176811	0.68298109			0.695492086	0.683176811		16193.83968	16234.49854					0.02866569	NA	0.0286656904289747	(Intercept):0.5749:NA | RMSAS:2.8126:NA | Vehicle_CategorySedan:0.4161:NA | Vehicle_CategoryVan_MPV_SUV:0.2303:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 + RMSAS | Vehicle)	0.829974058	0.583389657			0.68709213	0.686898828											0.829974058	0.583389657			0.68709213	0.686898828			0.718839743	0.68709213		16024.85187	16079.06367					0.000233292	0.005313896786097	0.000233292375256603	(Intercept):0.5708:NA | RMSAS:2.8823:NA | Vehicle_CategorySedan:0.1619:NA | Vehicle_CategoryVan_MPV_SUV:0.3857:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 + RMSAS | Vehicle)	0.829974058	0.583389657			0.68709213	0.686898828											0.829974058	0.583389657			0.68709213	0.686898828			0.718839743	0.68709213		16024.85187	16079.06367					0.000233292	0.005313896786097	0.121039099637239	(Intercept):0.5708:NA | RMSAS:2.8823:NA | Vehicle_CategorySedan:0.1619:NA | Vehicle_CategoryVan_MPV_SUV:0.3857:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS_div_V	(1 | Vehicle)	0.726221399	0.496798577	1.44985731	0.924060947	0.751408693	0.751331932	0.074002067	0.073859133									0.726221399	0.496798577	1.44985731	0.924060947	0.751408693	0.751331932	0.074002067	0.073859133	0.781466476	0.751408693		14287.54308	14314.64898					0.072606681	NA	0.072606680732927	(Intercept):0.4598:NA | RMSAS_div_V:224.264:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS_div_V	(1 + RMSAS | Vehicle)	0.589360958	0.375230246	1.269873202	0.92167495	0.320371516	0.320161657	0.289637203	0.289527553									0.589360958	0.375230246	1.269873202	0.92167495	0.320371516	0.320161657	0.289637203	0.289527553	0.86218717	0.320371516		11631.54032	11672.19917					0.033182167	0.0697792443538472	0.0331821665967474	(Intercept):0.2214:NA | RMSAS_div_V:149.717:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS_div_V	(1 + RMSAS | Vehicle)	0.589360958	0.375230246	1.269873202	0.92167495	0.320371516	0.320161657	0.289637203	0.289527553									0.589360958	0.375230246	1.269873202	0.92167495	0.320371516	0.320161657	0.289637203	0.289527553	0.86218717	0.320371516		11631.54032	11672.19917					0.033182167	0.0697792443538472	2.12714415120482	(Intercept):0.2214:NA | RMSAS_div_V:149.717:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 | Vehicle)	0.726222915	0.496800072			0.757685972	0.75753628											0.726222915	0.496800072			0.757685972	0.75753628			0.776009118	0.757685972		14288.45255	14329.11141					0.043182461	NA	0.0431824610320149	(Intercept):0.3483:NA | RMSAS_div_V:224.264:NA | Vehicle_CategorySedan:0.4514:NA | Vehicle_CategoryVan_MPV_SUV:0.2178:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.589472615	0.375554041			0.285195547	0.284753969											0.589472615	0.375554041			0.285195547	0.284753969			0.878585931	0.285195547		11621.23712	11675.44893					0.050916749	0.323826644105824	0.0509167486325202	(Intercept):-0.0502:NA | RMSAS_div_V:149.6874:NA | Vehicle_CategorySedan:0.1436:NA | Vehicle_CategoryVan_MPV_SUV:0.4793:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.589472615	0.375554041			0.285195547	0.284753969											0.589472615	0.375554041			0.285195547	0.284753969			0.878585931	0.285195547		11621.23712	11675.44893					0.050916749	0.323826644105824	2.1280668771129	(Intercept):-0.0502:NA | RMSAS_div_V:149.6874:NA | Vehicle_CategorySedan:0.1436:NA | Vehicle_CategoryVan_MPV_SUV:0.4793:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS + V	(1 | Vehicle)	0.710640407	0.485307943	1.536736748	0.950551415	0.761624874	0.761514447	-0.040299634	-0.040540519									0.710640407	0.485307943	1.536736748	0.950551415	0.761624874	0.761514447	-0.040299634	-0.040540519	0.789989413	0.761624874		14008.35248	14042.23485					0.068270629	NA	0.0682706287763928	(Intercept):1.716:NA | RMSAS:3.1824:NA | V:-0.0168:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.691271428	0.469416373	1.585329132	0.970912774	0.766106972	0.765998622	-0.107129373	-0.107385732									0.691271428	0.469416373	1.585329132	0.970912774	0.766106972	0.765998622	-0.107129373	-0.107385732	0.810854389	0.766106972		13679.25533	13726.69066					0.021257427	-0.00565233919894382	0.0212574271404848	(Intercept):1.7122:NA | RMSAS:3.2729:NA | V:-0.0171:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.691271428	0.469416373	1.585329132	0.970912774	0.766106972	0.765998622	-0.107129373	-0.107385732									0.691271428	0.469416373	1.585329132	0.970912774	0.766106972	0.765998622	-0.107129373	-0.107385732	0.810854389	0.766106972		13679.25533	13726.69066					0.021257427	-0.00565233919894382	0.168641171341873	(Intercept):1.7122:NA | RMSAS:3.2729:NA | V:-0.0171:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	IRI	IRI ~ RMSAS + V + Vehicle_Category	(1 | Vehicle)	0.710642042	0.485297322			0.768079452	0.767900335											0.710642042	0.485297322			0.768079452	0.767900335			0.78480745	0.768079452		14009.06795	14056.50328					0.039293082	NA	0.0392930824817447	(Intercept):1.6036:NA | RMSAS:3.1824:NA | V:-0.0168:NA | Vehicle_CategorySedan:0.4431:NA | Vehicle_CategoryVan_MPV_SUV:0.2305:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.57496962	0.363764424			0.854370524	0.854258051			0.57496962	0.363764424			0.854370524	0.854258051			0.197951154	0.147234549			0.863164139	0.863058458			0.898576852	0.863164139		-2517.755871	-2456.767589					0.009540923	-0.000971438981113343	0.00954092328148633	(Intercept):3.6686:NA | log_RMSAS:0.9183:NA | log_V:-0.5531:NA | Vehicle_CategorySedan:0.2028:NA | Vehicle_CategoryVan_MPV_SUV:-0.0129:NA
1	Variable Train (by Vehicle), Variable Test	6	12	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.57496962	0.363764424			0.854370524	0.854258051			0.57496962	0.363764424			0.854370524	0.854258051			0.197951154	0.147234549			0.863164139	0.863058458			0.898576852	0.863164139		-2517.755871	-2456.767589					0.009540923	-0.000971438981113343	0.00284781845274458	(Intercept):3.6686:NA | log_RMSAS:0.9183:NA | log_V:-0.5531:NA | Vehicle_CategorySedan:0.2028:NA | Vehicle_CategoryVan_MPV_SUV:-0.0129:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Aggregated	IRI	IRI		0.967622176	0.695434257	1.233673433	0.838584004	0.58755018	0.587495609	0.329560001	0.329447104									0.967622176	0.695434257	1.233673433	0.838584004	0.58755018	0.587495609	0.329560001	0.329447104				20962.69726	20983.48914			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Aggregated	IRI	IRI		0.866455374	0.615106865	1.183764719	0.804204408	0.669286525	0.669242768	0.382708529	0.382604582									0.866455374	0.615106865	1.183764719	0.804204408	0.669286525	0.669242768	0.382708529	0.382604582				19292.97916	19313.77104			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Aggregated	log_IRI	log_IRI		0.926894121	0.657665054	1.176854224	0.808972105	0.621540207	0.621440045	0.38989465	0.389791913	0.926894121	0.657665054	1.176854224	0.808972105	0.621540207	0.621440045	0.38989465	0.389791913	0.339701497	0.271648862	0.40567327	0.321754618	0.679195281	0.679152836	0.542492086	0.542415045				5135.468124	5156.260003			2.49372E-06			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Aggregated	log_IRI	log_IRI		0.83778272	0.58739772	1.13221695	0.780391617	0.690812243	0.690730415	0.435298688	0.435203597	0.83778272	0.58739772	1.13221695	0.780391617	0.690812243	0.690730415	0.435298688	0.435203597	0.304259303	0.241457575	0.386372107	0.307972102	0.742644439	0.742610388	0.584991151	0.584921266				3469.441071	3490.23295			0.000252485			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	7	11	Mixed	IRI	IRI ~ RMSAS	(1 | Vehicle)	0.892138839	0.641651039	1.296970622	0.848161163	0.631261227	0.631163638	0.258997335	0.258872555									0.892138839	0.641651039	1.296970622	0.848161163	0.631261227	0.631163638	0.258997335	0.258872555	0.691082174	0.631261227		19781.05623	19808.77874					0.154267912	NA	0.154267911520279	(Intercept):0.7948:NA | RMSAS:2.4023:NA
